"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-11-01","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2017-11-08","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2017-11-15","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2017-11-22","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2017-11-29","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2017-12-06","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2017-12-13","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2017-12-20","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2017-12-27","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2018-01-03","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2018-01-10","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2018-01-17","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.20","","","","2"
"2018-01-24","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-01-31","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-02-07","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-02-14","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-02-21","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-02-28","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-03-07","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-03-14","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-03-21","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-03-28","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-04-04","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-04-11","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-04-18","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-04-25","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-05-02","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-05-09","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-05-16","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-05-23","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-05-30","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-06-06","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-06-13","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-06-20","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-06-27","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-07-04","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.45","","","","2"
"2018-07-11","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-07-18","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-07-25","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-08-01","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-08-08","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-08-15","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-08-22","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-08-29","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-09-05","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-09-12","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-09-19","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-09-26","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-10-03","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-10-10","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-10-17","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-10-24","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.70","","","","2"
"2018-10-31","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2018-11-07","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2018-11-14","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2018-11-21","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2018-11-28","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2018-12-05","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2018-12-12","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2018-12-19","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2018-12-26","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-01-02","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-01-09","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-01-16","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-01-23","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-01-30","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-02-06","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-02-13","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-02-20","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
"2019-02-27","Canada","2016A000011124","Chartered bank administered interest rates - Prime rate","Percent","239","units","0","v80691311","1.4","3.95","","","","2"
